song,performer,chart_position,previous_position,peak,weeks_on_chart,hitTF,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Party On Fifth Ave.,Mac Miller,0.0,0.0,0.0,0.0,0.0,24OMJgeZvpSu92TbAe2WYh,0.617,0.823,9.0,-5.21,1.0,0.32799999999999996,0.0635,0.0,0.095,0.6629999999999999,97.67,173516.0,4.0
I Need You To Know (Mixed),"Armin van Buuren', 'Nicky Romero', 'Ifimay",0.0,0.0,0.0,0.0,0.0,17EfGz0KhnCSBccqWa2oNh,0.292,0.747,6.0,-8.51,0.0,0.0691,0.000411,5.19e-06,0.40399999999999997,0.5579999999999999,129.588,44787.0,4.0
เขียนไว้ข้างเตียง,Paradox,0.0,0.0,0.0,0.0,0.0,07T33ZZUF6CCk3UkhRfbTH,0.614,0.579,9.0,-5.506,1.0,0.0258,0.00859,2.0399999999999998e-05,0.1,0.7140000000000001,100.009,250364.0,4.0
うたをうたおう - Happy New Year Acoustics! IN 九段教会 2018.01.27,moumoon,0.0,0.0,0.0,0.0,0.0,5478wW1qXHHwp8j1XtlFai,0.434,0.27899999999999997,6.0,-8.197000000000001,1.0,0.0344,0.9009999999999999,0.0,0.6859999999999999,0.33799999999999997,81.29899999999999,262649.0,4.0
Hennessy,"Ceg', 'Khontkar",0.0,0.0,0.0,0.0,0.0,11ShjP4moSAqYDRwS3Soya,0.792,0.76,8.0,-5.471,0.0,0.151,0.257,3.92e-06,0.29100000000000004,0.469,142.98,206588.0,4.0
Kipee,Antti Tuisku,0.0,0.0,0.0,0.0,0.0,5WqcldHALjODfcnDAVpvm3,0.677,0.434,7.0,-7.862,0.0,0.0272,0.302,0.0,0.09699999999999999,0.465,127.84200000000001,186886.0,3.0
Leave My Hand,"MaRLo', 'Emma Chatt",0.0,0.0,0.0,0.0,0.0,2rChBW7qHaFBYGPvydExDf,0.479,0.855,4.0,-4.607,1.0,0.0353,0.0167,3.46e-05,0.0939,0.26,132.02,193750.0,4.0
Moonlight Shadow - 2017 Version,"""Blackmore's Night""",0.0,0.0,0.0,0.0,0.0,0PZir09h309wegqLPVERLM,0.617,0.254,3.0,-9.226,1.0,0.0339,0.752,0.0,0.11199999999999999,0.436,121.40899999999999,169361.0,4.0
Chances,The Strokes,0.0,0.0,0.0,0.0,0.0,718purgMpFb2Axhuz0Hbq1,0.561,0.569,6.0,-9.682,1.0,0.0289,0.365,0.611,0.109,0.53,103.705,216787.0,4.0
El Coleta,Morad,0.0,0.0,0.0,0.0,0.0,1Ai0VUsWP5jiIcfzaWJtKH,0.7809999999999999,0.7929999999999999,5.0,-5.3389999999999995,1.0,0.0352,0.0377,0.17,0.0899,0.64,127.005,200315.0,4.0
Mi Crimen,Bowen y Villafuerte,0.0,0.0,0.0,0.0,0.0,4KoUCHn0z3bEnli5vXaV7x,0.695,0.363,4.0,-9.066,0.0,0.0884,0.677,0.000921,0.0678,0.711,78.866,150130.0,4.0
Демоны,ATL,0.0,0.0,0.0,0.0,0.0,3wTREZeROntZZUXdCB0gmF,0.541,0.8909999999999999,3.0,-5.693,0.0,0.257,0.0767,6.68e-06,0.0584,0.247,149.85299999999998,233198.0,4.0
Granita-n ranita - Original,Byron,0.0,0.0,0.0,0.0,0.0,1hDuvpIo8G37VdwbB1jZ58,0.7240000000000001,0.41200000000000003,9.0,-12.074000000000002,0.0,0.0291,0.12300000000000001,0.000173,0.11599999999999999,0.256,130.048,234307.0,4.0
Washed Out,The March Divide,0.0,0.0,0.0,0.0,0.0,5nrlxbx4tm6X4PRHkyz7CA,0.575,0.306,9.0,-12.838,1.0,0.0299,0.745,9.259999999999999e-05,0.12300000000000001,0.38,144.94,219470.0,4.0
希望你回來,Trash,0.0,0.0,0.0,0.0,0.0,0r4jJxnrDSYBDc001AWhjX,0.259,0.838,7.0,-4.675,0.0,0.0592,0.0019399999999999999,0.0,0.359,0.17,104.914,430910.0,3.0
LaLaLife,David Puentez,0.0,0.0,0.0,0.0,0.0,65wtR5L5oqoTD1FRqa5Mnp,0.777,0.723,1.0,-5.818,0.0,0.214,0.188,0.0,0.0931,0.742,124.031,158773.0,4.0
Some Time In 2014 Year,DMITRY HERTZ,0.0,0.0,0.0,0.0,0.0,4X4OsPOCfv2Wwd67dl5Pab,0.5379999999999999,0.856,9.0,-7.031000000000001,0.0,0.0318,0.0010400000000000001,0.8490000000000001,0.109,0.0814,89.999,477500.0,4.0
Bara en stund,Dani M,0.0,0.0,0.0,0.0,0.0,2ET14wIL2KvLXPneAG14iu,0.732,0.8490000000000001,8.0,-4.9,1.0,0.193,0.368,0.0,0.157,0.773,90.00299999999999,200027.0,4.0
Todo Tiene Su Fin,El Barrio,0.0,0.0,0.0,0.0,0.0,7JO9imKVSSMT1w0tzIZpXd,0.56,0.726,9.0,-5.196000000000001,0.0,0.04,0.22699999999999998,0.0,0.248,0.43200000000000005,77.48899999999999,236693.0,4.0
Magic Light (Mix Cut) - Original Mix,"STANDERWICK', 'Philippe El Sisi', 'Ana Criado",0.0,0.0,0.0,0.0,0.0,63xp5VBRtQ5JRmWjHGC8ih,0.45899999999999996,0.963,7.0,-7.961,1.0,0.0423,8.15e-06,0.713,0.183,0.166,138.009,111080.0,4.0
Caminho Errado,Dillaz,0.0,0.0,0.0,0.0,0.0,6iAIfWMqkou04ikPjmOVG0,0.49200000000000005,0.375,5.0,-11.915999999999999,0.0,0.40399999999999997,0.836,0.00101,0.113,0.247,74.934,236560.0,4.0
"Uno, Dos, Tres...","Mente Sabia Crú', 'Nosecuenta",0.0,0.0,0.0,0.0,0.0,1fUvz0G8jjJPpHCFYVwC9d,0.6679999999999999,0.639,1.0,-8.062000000000001,1.0,0.40700000000000003,0.46299999999999997,0.0,0.293,0.639,87.06700000000001,421355.0,4.0
Afto Pou Agapas,"Giorgos Sabanis', 'Panos Katsimichas",0.0,0.0,0.0,0.0,0.0,78ekizNNyzK7eM6riPFAq2,0.565,0.40299999999999997,1.0,-9.775,1.0,0.0291,0.512,0.0,0.21899999999999997,0.14300000000000002,136.124,267238.0,4.0
Miles Away Acoustic Edit,Years Around The Sun,0.0,0.0,0.0,0.0,0.0,0dGfJ3EJZWUkcMpwBg07SL,0.809,0.401,10.0,-8.516,1.0,0.0332,0.7090000000000001,1.21e-05,0.11199999999999999,0.539,124.955,220955.0,4.0
Du willst mir an die Wäsche (feat. Sido) - Live in Berlin 2012,Jennifer Rostock,0.0,0.0,0.0,0.0,0.0,1rfPKTKzzDaz1lDjadZVqb,0.599,0.941,7.0,-3.8280000000000003,1.0,0.0899,0.00883,0.0,0.892,0.599,98.06200000000001,214797.0,4.0
Preßlufthammer B-B-Bernhard (Live),Torfrock,0.0,0.0,0.0,0.0,0.0,64yTh2P1pFAfjkovnSmR2E,0.344,0.8190000000000001,9.0,-8.21,1.0,0.0632,0.146,0.00197,0.884,0.536,78.626,371252.0,4.0
The Muffin Man - 2012 Version,The Kiboomers,0.0,0.0,0.0,0.0,0.0,6au6Hv9BgciDSxHx85k7ut,0.81,0.561,8.0,-8.145,0.0,0.0614,0.8909999999999999,0.0908,0.382,0.794,70.014,122907.0,4.0
Monamog,le mueg,0.0,0.0,0.0,0.0,0.0,1qQlbzew4pPNzefxb1crT5,0.795,0.379,9.0,-11.435,0.0,0.125,0.737,0.861,0.111,0.723,128.97799999999998,75349.0,4.0
Melhor Saída - Ao Vivo,Lauana Prado,0.0,0.0,0.0,0.0,0.0,704li4NOyKCQY6qNdoEW5n,0.7809999999999999,0.833,9.0,-3.1310000000000002,0.0,0.038,0.391,0.0,0.9640000000000001,0.693,110.06,164779.0,4.0
暫時的記號,JJ Lin,0.0,0.0,0.0,0.0,0.0,0byLWD6kVSZmXw9IFtLyW0,0.47200000000000003,0.41600000000000004,2.0,-8.53,1.0,0.0302,0.845,0.0,0.081,0.33,109.169,253368.0,4.0
Musica Sexo & Dinero,Ñejo & Dalmata,0.0,0.0,0.0,0.0,0.0,3wOK0g48K7OL2PfYJG2UOI,0.8270000000000001,0.875,7.0,-4.86,1.0,0.062,0.051,1.8100000000000003e-05,0.366,0.6809999999999999,109.959,198916.0,4.0
Tunate,YNY Sebi,0.0,0.0,0.0,0.0,0.0,0YqAy8XXxxaSynYPIqVuAt,0.8590000000000001,0.596,9.0,-7.99,1.0,0.285,0.0442,0.0228,0.0926,0.311,130.10399999999998,135615.0,4.0
Als Het Avond Is,Suzan & Freek,0.0,0.0,0.0,0.0,0.0,3ciQQMSy1lKDqJbwU9l1LT,0.7240000000000001,0.469,11.0,-7.216,1.0,0.0303,0.527,0.0,0.113,0.44799999999999995,104.98,205714.0,4.0
Knew Better / Forever Boy,Ariana Grande,0.0,0.0,0.0,0.0,0.0,2SUQGI9ztmp0PQd1J8SVHx,0.484,0.381,6.0,-6.705,1.0,0.0711,0.235,3.6e-06,0.0998,0.37200000000000005,106.65,299213.0,4.0
E (Ventex),"Albatraoz', 'Ture Brute",0.0,0.0,0.0,0.0,0.0,0nZPJ83AFwWPNSMrS2Jr5J,0.922,0.6609999999999999,10.0,-5.688,1.0,0.29,0.0484,0.0,0.185,0.764,138.036,124830.0,4.0
2000 Years,Platoon 1107,0.0,0.0,0.0,0.0,0.0,6f2XEllA96LnwvzRbMcnq6,0.525,0.8370000000000001,2.0,-6.176,0.0,0.0866,0.0173,0.0,0.243,0.584,142.3,36257.0,3.0
El Niágra En Bicicleta - En Vivo Estadio Olímpico De República Dominicana/2012,Juan Luis Guerra 4.40,0.0,0.0,0.0,0.0,0.0,210f6k9YxkeQt3ZThb2wxV,0.695,0.968,0.0,-4.122,0.0,0.0632,0.563,2.2e-05,0.985,0.711,131.079,271813.0,4.0
Ég skal kyssa örin þín,"Auður', 'Floni",0.0,0.0,0.0,0.0,0.0,3JmDSM2N4gLQpOPL8wiBAR,0.511,0.446,2.0,-8.891,1.0,0.092,0.17,0.00379,0.708,0.237,110.04899999999999,231107.0,4.0
Wag Na Lang,"MC Einstein', 'Skusta Clee",0.0,0.0,0.0,0.0,0.0,4Qs3DkTFVG1QiOwd0BUa9o,0.784,0.529,5.0,-5.156000000000001,0.0,0.0385,0.115,0.0,0.11900000000000001,0.465,126.02600000000001,232381.0,4.0
2018,"More Better', ""Ali Re'velle"", 'Maalox', 'Bucc",0.0,0.0,0.0,0.0,0.0,4F5PaStO0CrDGbLN1L1nTK,0.529,0.381,11.0,-14.44,1.0,0.43700000000000006,0.48700000000000004,1.23e-06,0.184,0.265,163.611,118171.0,4.0
"Break on Through (To the Other Side) [From ""Minions""]",The Golden State Sunshine Singers,0.0,0.0,0.0,0.0,0.0,5SIQDPeFysE8QKnHISsxl1,0.531,0.76,9.0,-9.451,1.0,0.055999999999999994,0.48,2.76e-06,0.147,0.84,89.329,145000.0,4.0
Me Frontió,"Dímelo Flow', 'Justin Quiles', 'Alex Rose', 'Gigolo Y La Exce",0.0,0.0,0.0,0.0,0.0,68Mb6NjkX5hX6DuqHaYhHS,0.496,0.7809999999999999,8.0,-4.277,1.0,0.145,0.409,0.0,0.121,0.835,83.992,211429.0,4.0
Balance,Future Islands,0.0,0.0,0.0,0.0,0.0,5waH4K1bmTMlikre01uqKi,0.47200000000000003,0.855,0.0,-6.937,1.0,0.069,0.000373,0.93,0.887,0.16699999999999998,154.908,246427.0,4.0
Sombra Perdida,Binomio de Oro,0.0,0.0,0.0,0.0,0.0,53lr8moEbdEMtcrw5ostBy,0.635,0.496,9.0,-2.659,1.0,0.0496,0.46799999999999997,0.0,0.574,0.929,125.61399999999999,264733.0,4.0
Furia Loca (Mujer Cósmica),La Gran Magia Tropical,0.0,0.0,0.0,0.0,0.0,6cg8xpwqNvh7VVPG5dyymT,0.675,0.7020000000000001,2.0,-7.112,0.0,0.0409,0.59,1.88e-06,0.275,0.93,120.085,190970.0,4.0
El Monstro 7,El de La Guitarra,0.0,0.0,0.0,0.0,0.0,21jEIOf3pXF1EOb9n0vZJf,0.7929999999999999,0.5720000000000001,9.0,-8.435,0.0,0.0368,0.528,0.0,0.158,0.909,119.955,202125.0,3.0
One Day More,Les Misérables Cast,0.0,0.0,0.0,0.0,0.0,4hIPVoHpk0pICSvbfl8hb7,0.376,0.26899999999999996,9.0,-11.950999999999999,1.0,0.0315,0.845,0.0,0.0795,0.289,86.022,221933.0,4.0
The Year 2000 - Rennie Foster Verdict,"Dogstare', 'Rennie Foster",0.0,0.0,0.0,0.0,0.0,1KxbpEnjEsF9mCJOCMoAxd,0.7859999999999999,0.802,10.0,-8.935,0.0,0.0546,0.445,0.755,0.111,0.669,124.016,362839.0,4.0
Down - 2003 Digital Remaster,Lindisfarne,0.0,0.0,0.0,0.0,0.0,5YvYrCs3dKnjOnmOKCONnK,0.657,0.605,2.0,-9.702,1.0,0.0493,0.415,3.73e-06,0.34299999999999997,0.789,130.40200000000002,191093.0,4.0
"起風了 - 電視劇""加油你是最棒的""主題曲",吳青峰,0.0,0.0,0.0,0.0,0.0,5ZiMscIUd9Gozq4JFPnlJQ,0.5479999999999999,0.396,3.0,-7.787999999999999,1.0,0.0265,0.484,0.0,0.14400000000000002,0.501,73.96300000000001,313565.0,4.0
Little Talks,Of Monsters and Men,0.0,0.0,0.0,0.0,0.0,3a2tuvXCHbW5nuUckuHkKT,0.445,0.757,1.0,-5.1770000000000005,1.0,0.0322,0.0206,0.0,0.146,0.42100000000000004,102.87799999999999,266600.0,4.0
Tune Kaha,Prateek Kuhad,0.0,0.0,0.0,0.0,0.0,1gWtHDe403RuyZqhvSRcv8,0.36200000000000004,0.763,3.0,-8.514,1.0,0.0589,0.015,0.00481,0.237,0.431,187.291,216886.0,4.0
Llegaste Tú,"Luis Fonsi', 'Juan Luis Guerra 4.40",0.0,0.0,0.0,0.0,0.0,1jOMPa1bDYEJs0yBARewKd,0.768,0.529,1.0,-6.757999999999999,1.0,0.0405,0.79,0.0,0.2,0.517,119.95299999999999,221947.0,4.0
Battle rap,"Lil Gajdy', 'SharkaSs', 'DELIK",0.0,0.0,0.0,0.0,0.0,5BabCOkiWDybiBP5hWJ616,0.6829999999999999,0.628,9.0,-9.02,1.0,0.182,0.0723,0.0,0.057999999999999996,0.7040000000000001,135.05200000000002,152269.0,4.0
Ağlamam Zaman Aldı - İnkar,Model,0.0,0.0,0.0,0.0,0.0,2HQosLPQ5RuZPj1qUv50yo,0.38,0.621,9.0,-5.749,0.0,0.0457,0.46299999999999997,0.0,0.11199999999999999,0.364,120.251,246809.0,4.0
On leur a fait croire,Alex Nevsky,0.0,0.0,0.0,0.0,0.0,7vG6sLSHiFgTebS0TVUAjy,0.7240000000000001,0.5770000000000001,5.0,-5.854,0.0,0.0451,0.0345,0.00792,0.135,0.601,125.979,207160.0,4.0
שמישהו יעצור אותי,Eden Hason,0.0,0.0,0.0,0.0,0.0,0KpRklQy5rorqtOWeip9E0,0.659,0.569,4.0,-6.247000000000001,0.0,0.0363,0.506,0.0,0.111,0.509,133.91299999999998,223513.0,4.0
Nunca Creí,El Roockie,0.0,0.0,0.0,0.0,0.0,4GQUAGbuvsFbbyIOP8YrdS,0.645,0.742,1.0,-3.386,1.0,0.0538,0.0762,2.64e-06,0.161,0.95,175.87900000000002,209334.0,4.0
"I'll Never Love This Way Again - From ""Barcelona - A Love Untold""",Gary Valenciano,0.0,0.0,0.0,0.0,0.0,4TBV4DB6XiXhTpARNrxRUY,0.311,0.267,4.0,-9.821,1.0,0.0329,0.615,1.56e-05,0.13,0.0826,122.085,241946.0,4.0
Da Cor do Pecado - Ao Vivo,Fernando & Sorocaba,0.0,0.0,0.0,0.0,0.0,0j9zhGgyPkQdHTFTik3iqt,0.762,0.738,9.0,-5.722,1.0,0.12300000000000001,0.59,0.0,0.6940000000000001,0.79,102.993,231427.0,4.0
Ayy / Ben Hala Rüyada,Oğuzhan Koç,0.0,0.0,0.0,0.0,0.0,1Pa4L24EJtTPkpftbmzeUb,0.602,0.627,2.0,-4.002,0.0,0.0572,0.40399999999999997,0.0,0.217,0.525,154.994,198537.0,4.0
fine today (Nanti Kita Cerita Tentang Hari Ini - Original Motion Picture Soundtrack),Ardhito Pramono,0.0,0.0,0.0,0.0,0.0,6EviFqpmuvHfQaExMKmt0A,0.557,0.303,7.0,-13.967,1.0,0.0361,0.873,0.19899999999999998,0.113,0.196,51.533,194153.0,4.0
Te Busco,"Sech', 'Alex Rose",0.0,0.0,0.0,0.0,0.0,7AyXdBQAgRLJBK72gqq0Hz,0.713,0.652,0.0,-7.372999999999999,0.0,0.047,0.62,1.29e-05,0.24,0.632,145.99200000000002,158825.0,4.0
Next To Me,Tim Christensen,0.0,0.0,0.0,0.0,0.0,5rp2hLVPwz0JXccqrxRnsb,0.36200000000000004,0.155,5.0,-11.264000000000001,1.0,0.0307,0.828,0.0,0.10300000000000001,0.451,178.792,197827.0,4.0
Pezzo Trap (feat. Fabri Fibra),"Gemitaiz', 'Fabri Fibra",0.0,0.0,0.0,0.0,0.0,5ZBSyZYBG6QEhSRSC1nt4b,0.81,0.642,5.0,-7.582999999999999,0.0,0.0441,0.0782,0.0,0.105,0.55,120.025,260000.0,4.0
Love You Oye,Prabh Gill,0.0,0.0,0.0,0.0,0.0,4AfHdzYK7q6y0TIcYofhM3,0.47600000000000003,0.68,4.0,-8.407,0.0,0.062,0.249,0.0,0.0853,0.20199999999999999,171.843,215318.0,4.0
Polvi liukuu,Poju,0.0,0.0,0.0,0.0,0.0,6U0yVAwVxkmQwG5zDe5k98,0.687,0.831,0.0,-5.492999999999999,1.0,0.0278,0.0107,0.000296,0.11800000000000001,0.8170000000000001,95.01899999999999,192053.0,4.0
Trap Luv,Big Baby Tape,0.0,0.0,0.0,0.0,0.0,15epnOVXX9PRB7A6z3YtZV,0.698,0.6940000000000001,10.0,-8.099,1.0,0.282,0.247,3.23e-06,0.0889,0.23199999999999998,165.993,135904.0,4.0
cheatercheaterbestfriendeater,Never Shout Never,0.0,0.0,0.0,0.0,0.0,2waLDWGLc4Q14ZVyDNrxLM,0.768,0.6829999999999999,7.0,-7.172999999999999,1.0,0.0604,0.38799999999999996,0.0,0.28600000000000003,0.669,99.955,178144.0,4.0
Happiness Amplified - Above & Beyond Club Mix [Mix Cut],"Above & Beyond', 'Richard Bedford",0.0,0.0,0.0,0.0,0.0,19UF9o8sMvoOt7zfFzQOWf,0.5379999999999999,0.836,1.0,-5.778,1.0,0.0688,0.000508,0.0007440000000000001,0.379,0.627,128.07299999999998,89987.0,4.0
Текила-любовь,Valery Meladze,0.0,0.0,0.0,0.0,0.0,6hZq5nRGojhxCzjYAESWEZ,0.639,0.8440000000000001,5.0,-3.9539999999999997,0.0,0.0402,0.381,0.0,0.0699,0.6,122.988,223027.0,4.0
Съпротива,"NZ / Новия Завет', 'FYRE",0.0,0.0,0.0,0.0,0.0,1g4KKzCVxNEPFk8b7Vsgjg,0.8370000000000001,0.594,4.0,-7.627999999999999,0.0,0.34299999999999997,0.11199999999999999,0.0,0.113,0.292,90.01,248007.0,4.0
100% Jesus,Suspekt,0.0,0.0,0.0,0.0,0.0,5ftZG857nd4RToNR7sTLgJ,0.7929999999999999,0.726,2.0,-8.727,1.0,0.0851,0.409,5.9699999999999994e-05,0.0572,0.514,124.35,197880.0,4.0
Record Shop Girl,The Black Watch,0.0,0.0,0.0,0.0,0.0,0kavMSh6Aoao1agmg0V7Fy,0.6409999999999999,0.5760000000000001,8.0,-15.554,1.0,0.0267,0.107,0.0261,0.23199999999999998,0.648,130.495,248947.0,4.0
年輕人們,Endy Chow,0.0,0.0,0.0,0.0,0.0,3rKMPJRuSGT9GNrLyoUsGk,0.816,0.581,2.0,-6.329,1.0,0.111,0.623,0.0,0.146,0.657,93.001,280826.0,4.0
Barbino?,Wohnout,0.0,0.0,0.0,0.0,0.0,5j80dUA2wHO0BmlPakAkCU,0.7020000000000001,0.8340000000000001,4.0,-6.761,1.0,0.10400000000000001,0.0288,0.019,0.0433,0.765,94.988,202747.0,4.0
Ya Cállate Por Dios,Calibre 50,0.0,0.0,0.0,0.0,0.0,0o4ETDFkxzmbYRGhyTdhNS,0.774,0.628,3.0,-3.995,1.0,0.0436,0.536,6.7e-05,0.196,0.696,90.01299999999999,206907.0,4.0
In Christ Alone - Live,"Passion', 'Kristian Stanfill",0.0,0.0,0.0,0.0,0.0,6aRwLqDf1bN3lI2gMd6wXp,0.37799999999999995,0.596,5.0,-5.406000000000001,1.0,0.0323,0.0182,1.1400000000000001e-05,0.14400000000000002,0.172,135.968,339493.0,3.0
Djadja,Aya Nakamura,0.0,0.0,0.0,0.0,0.0,6FqqTni0AEtGXynpMpDm4L,0.8109999999999999,0.797,5.0,-5.428,1.0,0.165,0.0617,0.0,0.11199999999999999,0.541,97.988,171133.0,4.0
קן לציפור,Guli Darzi Cole,0.0,0.0,0.0,0.0,0.0,2Uxfpr7oFm9NIKUkmS1f6X,0.48,0.145,9.0,-10.732999999999999,1.0,0.0451,0.7929999999999999,0.0,0.13699999999999998,0.696,117.787,56333.0,4.0
Was du Liebe nennst,Bausa,0.0,0.0,0.0,0.0,0.0,2hIY4sjfMeKwXXh2LvhrMo,0.8740000000000001,0.48700000000000004,2.0,-8.154,1.0,0.0641,0.39299999999999996,2.9600000000000005e-05,0.0524,0.746,144.95600000000002,203630.0,4.0
Higher Ground,SKAAR,0.0,0.0,0.0,0.0,0.0,3DjTPYpKXu20hmrmnT4iqd,0.5589999999999999,0.631,5.0,-7.197,1.0,0.0992,0.526,1.39e-06,0.107,0.17,143.879,188051.0,4.0
Space Bass - Tim Cook Remix Remastered 2011,"Onionz', 'Tim Cook",0.0,0.0,0.0,0.0,0.0,6O08De14CrC2bmE6LyWjDs,0.8029999999999999,0.8290000000000001,11.0,-11.273,0.0,0.0793,0.0034799999999999996,0.843,0.0712,0.688,124.95700000000001,430722.0,4.0
Besame,"Valentino', 'Manuel Turizo",0.0,0.0,0.0,0.0,0.0,7Ckhk1XW5NV2k4jpqtQNlz,0.767,0.705,0.0,-6.221,1.0,0.0521,0.342,0.0,0.25,0.52,94.01299999999999,232147.0,4.0
Better Now,Måns Zelmerlöw,0.0,0.0,0.0,0.0,0.0,60ZQfbSmMv9HBEbnAmCAoQ,0.716,0.58,9.0,-7.372999999999999,1.0,0.0525,0.0961,0.0,0.293,0.444,82.01899999999999,189013.0,4.0
2018 Happy New Year,Rohit Nirala,0.0,0.0,0.0,0.0,0.0,5FpIXBgimI5cvBseDzH6zJ,0.742,0.8059999999999999,8.0,-5.056,1.0,0.242,0.193,0.0,0.26,0.82,110.01,218384.0,4.0
One Less Lonely Girl,Justin Bieber,0.0,0.0,0.0,0.0,0.0,6ZsI9TkIGCIya1pajy0wX2,0.465,0.741,4.0,-4.379,1.0,0.287,0.147,0.0,0.315,0.6990000000000001,174.166,229107.0,4.0
Wyrwać się,PlanBe,0.0,0.0,0.0,0.0,0.0,0YCiELYXcW2IXFBulSMEXv,0.789,0.521,11.0,-8.926,0.0,0.0836,0.0845,0.0,0.0974,0.33299999999999996,112.96600000000001,193866.0,4.0
siempreestoypati,Ed Maverick,0.0,0.0,0.0,0.0,0.0,75ZohPJVqJOD8GUCZH94mk,0.6759999999999999,0.32299999999999995,5.0,-9.071,1.0,0.0354,0.9390000000000001,0.000269,0.096,0.134,120.25,206333.0,4.0
Não Sinto,Wet Bed Gang,0.0,0.0,0.0,0.0,0.0,0YC2GENi574LpUCPEHk8qy,0.493,0.584,6.0,-8.61,0.0,0.271,0.48700000000000004,0.0,0.11699999999999999,0.185,119.17200000000001,310535.0,4.0
Di Pagi Aidilfitri,Rosemaria,0.0,0.0,0.0,0.0,0.0,4zqQVcUEhm8770phdLyQHi,0.37,0.428,0.0,-8.615,0.0,0.0274,0.563,0.0,0.373,0.375,99.314,221520.0,3.0
Where Are Ü Now (with Justin Bieber),"Jack Ü', 'Skrillex', 'Diplo', 'Justin Bieber",0.0,0.0,0.0,0.0,0.0,66hayvUbTotekKU3H4ta1f,0.43200000000000005,0.7809999999999999,4.0,-4.038,0.0,0.0567,0.040999999999999995,4.21e-06,0.0789,0.19699999999999998,139.43200000000002,250286.0,4.0
Synd For Dig,Medina,0.0,0.0,0.0,0.0,0.0,1kJZOfcIUBkfyFrd949FJU,0.768,0.569,2.0,-5.224,0.0,0.0337,0.225,8.83e-05,0.20199999999999999,0.44799999999999995,134.95,208347.0,4.0
La canzone del pane - Cover Version,Calcutta ,0.0,0.0,0.0,0.0,0.0,2PqWtLa2fdkepYHMTs1Xue,0.644,0.51,9.0,-7.176,0.0,0.0457,0.7440000000000001,0.0,0.321,0.601,113.351,106927.0,4.0
Muita Calma Nessa Alma,Marcela Tais,0.0,0.0,0.0,0.0,0.0,2oAXirG37z38b0RahCjk8f,0.667,0.4,7.0,-10.004,1.0,0.0405,0.8079999999999999,0.0,0.111,0.40700000000000003,70.033,241720.0,4.0
Les eaux de mars,"Stacey Kent', 'Jim Tomlinson', 'Graham Harvey', 'Matt Skelton', 'John Parricelli', 'Jeremy Brown",0.0,0.0,0.0,0.0,0.0,32FfL5hpFQdweMkxg8Z55o,0.736,0.276,1.0,-12.762,1.0,0.0438,0.868,1.22e-05,0.0985,0.622,139.80100000000002,218190.0,4.0
Glemmer Dig Aldrig (feat. Nadia Malm),"Svenstrup & Vendelboe', 'Nadia Malm",0.0,0.0,0.0,0.0,0.0,3ijTuHakJ4k43WIkmqJOI8,0.775,0.777,5.0,-5.292000000000001,0.0,0.0373,0.0119,0.0007070000000000001,0.12,0.465,128.016,190067.0,4.0
Your Friend - Original Mix,"Gregor Salto', 'Chappell",0.0,0.0,0.0,0.0,0.0,0deDzUBiCLyJHrS64OKj5k,0.789,0.598,11.0,-5.847,0.0,0.129,0.00165,0.0247,0.0838,0.591,126.93700000000001,444094.0,4.0
Dhal Jaun Main,"Jubin Nautiyal', 'Aakanksha Sharma",0.0,0.0,0.0,0.0,0.0,2sSqbdYfjFV9H01FjlqGQK,0.629,0.485,2.0,-6.695,0.0,0.0241,0.76,1.34e-06,0.0976,0.303,95.95,289045.0,4.0
400 Years (2019),Dizzy808,0.0,0.0,0.0,0.0,0.0,3Vl0mrRHPYqoYxJwi3sygj,0.728,0.442,9.0,-12.998,0.0,0.0744,0.18100000000000002,9.340000000000001e-05,0.128,0.522,76.013,229198.0,4.0
Du Kan Sige Ja-Ja,Three In One,0.0,0.0,0.0,0.0,0.0,007DdM5O0J7rubS3toIkOu,0.655,0.96,5.0,-2.532,1.0,0.0523,0.359,0.0,0.151,0.479,134.981,184800.0,4.0
Tomorrowland 2014 Mix - Continuous Mix,Afrojack,0.0,0.0,0.0,0.0,0.0,3Q49JSles8UI2NqGGgOCeS,0.589,0.889,0.0,-7.626,1.0,0.0639,0.00513,0.0381,0.361,0.149,127.97,1488480.0,4.0
Catch That Beat,Smoku,0.0,0.0,0.0,0.0,0.0,52R0ezC3EmOLkmiV785RGS,0.662,0.9470000000000001,10.0,-6.834,0.0,0.0649,0.0379,0.217,0.33899999999999997,0.6890000000000001,120.06,183173.0,4.0
優しさの理由,ChouCho,0.0,0.0,0.0,0.0,0.0,3PHJy7VvSC8hh33v3o8aSC,0.465,0.8340000000000001,6.0,-4.043,1.0,0.0449,0.00421,0.0,0.0913,0.6829999999999999,177.05700000000002,254227.0,4.0
Die Fotzen sind wieder da,SXTN,0.0,0.0,0.0,0.0,0.0,5cRy4aLsqjvnkPW5av06FM,0.634,0.879,2.0,-4.093999999999999,1.0,0.28,0.125,0.0,0.081,0.435,155.001,223147.0,4.0
Hero,Noah,0.0,0.0,0.0,0.0,0.0,6BZ5KESr9o9oIS1k4wImgz,0.405,0.825,0.0,-6.402,1.0,0.03,0.00135,0.0,0.336,0.564,157.976,221216.0,4.0
