song_x,performer,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri_x,track_href,analysis_url,duration_ms,time_signature,uri_y,hitTF_x,hitTF_x,chart_position_x,previous_position_x,weeks_on_chart_x,peak_x,chart_position_y,previous_position_y,weeks_on_chart_y,peak_y,chart_position,previous_position,weeks_on_chart,peak
787252,Call Out My Name,The Weeknd,0.461,0.593,1.0,-4.954,1.0,0.0356,0.17,0.0,0.307,0.175,134.17,audio_features,09mEdoA6zrmBPgTEN5qXmN,spotify:track:09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN,228373.0,3.0,spotify:track:6huNf4dutXRjJyGn7f5BPS,1.0,1.0,4.0,0.0,1.0,4.0,4.0,0.0,1.0,4.0,4.0,0.0,1.0,4.0
793084,Call Out My Name - A Cappella,The Weeknd,0.397,0.339,1.0,-6.688,1.0,0.0361,0.887,0.0,0.306,0.459,135.089,audio_features,5PTfZsGlsDDPH8i3PdQnXJ,spotify:track:5PTfZsGlsDDPH8i3PdQnXJ,https://api.spotify.com/v1/tracks/5PTfZsGlsDDPH8i3PdQnXJ,https://api.spotify.com/v1/audio-analysis/5PTfZsGlsDDPH8i3PdQnXJ,224747.0,3.0,spotify:track:6huNf4dutXRjJyGn7f5BPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793085,Name (feat. Tori Kelly),Justin Bieber,0.45,0.324,4.0,-7.564,1.0,0.0264,0.829,0.0,0.089,0.291,151.658,audio_features,6EKDPhgCDL2cwRvloAEwSP,spotify:track:6EKDPhgCDL2cwRvloAEwSP,https://api.spotify.com/v1/tracks/6EKDPhgCDL2cwRvloAEwSP,https://api.spotify.com/v1/audio-analysis/6EKDPhgCDL2cwRvloAEwSP,159724.0,4.0,spotify:track:6EKDPhgCDL2cwRvloAEwSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793086,Call out My Name (Slowed + Reverb),Que Fieri,0.605,0.215,1.0,-14.112,0.0,0.0354,0.959,0.000251,0.11,0.105,115.095,audio_features,68GfSNWJGl4OCvDtWBTh38,spotify:track:68GfSNWJGl4OCvDtWBTh38,https://api.spotify.com/v1/tracks/68GfSNWJGl4OCvDtWBTh38,https://api.spotify.com/v1/audio-analysis/68GfSNWJGl4OCvDtWBTh38,241104.0,3.0,spotify:track:68GfSNWJGl4OCvDtWBTh38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793087,You've Got a Friend - 2019 Remaster,James Taylor,0.689,0.2,9.0,-18.634,1.0,0.0309,0.795,0.0327,0.0893,0.478,91.787,audio_features,6zV8IpLvw0tkRSVCFQJB1y,spotify:track:6zV8IpLvw0tkRSVCFQJB1y,https://api.spotify.com/v1/tracks/6zV8IpLvw0tkRSVCFQJB1y,https://api.spotify.com/v1/audio-analysis/6zV8IpLvw0tkRSVCFQJB1y,268867.0,4.0,spotify:track:6zV8IpLvw0tkRSVCFQJB1y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793088,SICKO MODE - Skrillex Remix,Travis Scott,0.651,0.833,1.0,-3.356,1.0,0.172,0.0214,0.0,0.14,0.443,155.051,audio_features,0u695M7KyzXaPIjpEbxOkB,spotify:track:0u695M7KyzXaPIjpEbxOkB,https://api.spotify.com/v1/tracks/0u695M7KyzXaPIjpEbxOkB,https://api.spotify.com/v1/audio-analysis/0u695M7KyzXaPIjpEbxOkB,304512.0,4.0,spotify:track:4jVBIpuOiMj1crqd8LoCrJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793089,Sicko Mode,Overspace,0.644,0.46,1.0,-10.219,1.0,0.0545,0.00228,0.0174,0.114,0.451,77.513,audio_features,27aKcExNK7oVsbV9JhuVDJ,spotify:track:27aKcExNK7oVsbV9JhuVDJ,https://api.spotify.com/v1/tracks/27aKcExNK7oVsbV9JhuVDJ,https://api.spotify.com/v1/audio-analysis/27aKcExNK7oVsbV9JhuVDJ,314230.0,4.0,spotify:track:27aKcExNK7oVsbV9JhuVDJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793090,SICKO MODE - Instrumental,DJ Boomin,0.773,0.424,6.0,-10.688,1.0,0.11,0.00449,0.871,0.359,0.129,154.996,audio_features,09znsKKmKWC7iS4vAj2PQt,spotify:track:09znsKKmKWC7iS4vAj2PQt,https://api.spotify.com/v1/tracks/09znsKKmKWC7iS4vAj2PQt,https://api.spotify.com/v1/audio-analysis/09znsKKmKWC7iS4vAj2PQt,300304.0,4.0,spotify:track:5ndpp3ihIJkegE72YCNrgD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793091,Sicko Mode,The Party Hits All Stars,0.757,0.789,5.0,-6.575,0.0,0.337,0.0483,0.0,0.319,0.398,155.041,audio_features,0a8utF0qm9O1a18hTzvEZy,spotify:track:0a8utF0qm9O1a18hTzvEZy,https://api.spotify.com/v1/tracks/0a8utF0qm9O1a18hTzvEZy,https://api.spotify.com/v1/audio-analysis/0a8utF0qm9O1a18hTzvEZy,306879.0,4.0,spotify:track:0a8utF0qm9O1a18hTzvEZy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793092,"10,000 Hours (with Justin Bieber)",Dan + Shay,0.654,0.63,10.0,-4.644,1.0,0.0259,0.153,0.0,0.111,0.43,89.991,audio_features,2wrJq5XKLnmhRXHIAf9xBa,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,167693.0,4.0,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793093,"10,000 Hours (with Justin Bieber) - Piano",Dan + Shay,0.426,0.366,10.0,-6.514,1.0,0.0312,0.765,0.0,0.117,0.386,179.736,audio_features,6HjF1gzVEZMb4GplnGl9B3,spotify:track:6HjF1gzVEZMb4GplnGl9B3,https://api.spotify.com/v1/tracks/6HjF1gzVEZMb4GplnGl9B3,https://api.spotify.com/v1/audio-analysis/6HjF1gzVEZMb4GplnGl9B3,172320.0,4.0,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793094,"10,000 Hours",Ella Mai,0.598,0.405,5.0,-8.155,0.0,0.0464,0.203,0.0,0.311,0.244,122.144,audio_features,6d1fGqMtdUEuHqFSDMlR0N,spotify:track:6d1fGqMtdUEuHqFSDMlR0N,https://api.spotify.com/v1/tracks/6d1fGqMtdUEuHqFSDMlR0N,https://api.spotify.com/v1/audio-analysis/6d1fGqMtdUEuHqFSDMlR0N,230240.0,4.0,spotify:track:6d1fGqMtdUEuHqFSDMlR0N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793095,"10,000 HOURS",Jesse Nielsen,0.723,0.0477,10.0,-20.333,1.0,0.0726,0.995,0.97,0.0797,0.294,125.929,audio_features,31qFtnjzGGjX3YYfjHFM3v,spotify:track:31qFtnjzGGjX3YYfjHFM3v,https://api.spotify.com/v1/tracks/31qFtnjzGGjX3YYfjHFM3v,https://api.spotify.com/v1/audio-analysis/31qFtnjzGGjX3YYfjHFM3v,179516.0,4.0,spotify:track:31qFtnjzGGjX3YYfjHFM3v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793096,"10,000 Hours",PRETTYMUCH,0.616,0.803,6.0,-4.794,1.0,0.231,0.0512,0.0,0.115,0.51,137.924,audio_features,1mklEaSnZ6Vl4cHZ6AnnNC,spotify:track:1mklEaSnZ6Vl4cHZ6AnnNC,https://api.spotify.com/v1/tracks/1mklEaSnZ6Vl4cHZ6AnnNC,https://api.spotify.com/v1/audio-analysis/1mklEaSnZ6Vl4cHZ6AnnNC,193096.0,4.0,spotify:track:1mklEaSnZ6Vl4cHZ6AnnNC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793097,Don't Cry (feat. XXXTENTACION),Lil Wayne,0.618,0.71,8.0,-6.066,1.0,0.331,0.407,0.0,0.183,0.233,112.014,audio_features,5BQrp63SHCVf4bzCzJePne,spotify:track:5BQrp63SHCVf4bzCzJePne,https://api.spotify.com/v1/tracks/5BQrp63SHCVf4bzCzJePne,https://api.spotify.com/v1/audio-analysis/5BQrp63SHCVf4bzCzJePne,249450.0,4.0,spotify:track:0dbTQYW3Ad1FTzIA9t90E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793098,Big Girls Don't Cry (Personal),Fergie,0.708,0.641,7.0,-4.296,1.0,0.0335,0.205,0.0,0.0945,0.253,113.082,audio_features,3Q4WeJmzxuDpzMu9QjQqbM,spotify:track:3Q4WeJmzxuDpzMu9QjQqbM,https://api.spotify.com/v1/tracks/3Q4WeJmzxuDpzMu9QjQqbM,https://api.spotify.com/v1/audio-analysis/3Q4WeJmzxuDpzMu9QjQqbM,268120.0,4.0,spotify:track:3Q4WeJmzxuDpzMu9QjQqbM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793099,Don't Cry (Original),Guns N' Roses,0.456,0.59,11.0,-8.638,1.0,0.0327,0.00182,0.00379,0.104,0.243,124.635,audio_features,2N2yrmodOnVF10mKvItC9P,spotify:track:2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/tracks/2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/audio-analysis/2N2yrmodOnVF10mKvItC9P,283733.0,4.0,spotify:track:7snQQk1zcKl8gZ92AnueZW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793100,Boys Don't Cry - Single Version,The Cure,0.465,0.841,11.0,-5.767,0.0,0.0633,0.00486,0.0,0.109,0.689,168.743,audio_features,4dneV7C1yDt9UtyxrQY375,spotify:track:4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/tracks/4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/audio-analysis/4dneV7C1yDt9UtyxrQY375,157533.0,4.0,spotify:track:4dneV7C1yDt9UtyxrQY375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793101,don't cry,sadeyes,0.789,0.685,9.0,-10.596,1.0,0.914,0.635,0.0,0.0843,0.533,160.04,audio_features,2tB9EXMGGzvRdxxwyzIJCC,spotify:track:2tB9EXMGGzvRdxxwyzIJCC,https://api.spotify.com/v1/tracks/2tB9EXMGGzvRdxxwyzIJCC,https://api.spotify.com/v1/audio-analysis/2tB9EXMGGzvRdxxwyzIJCC,138008.0,4.0,spotify:track:2tB9EXMGGzvRdxxwyzIJCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793102,Please Me,Cardi B,0.747,0.57,1.0,-6.711,1.0,0.081,0.0642,0.0,0.0832,0.65,133.992,audio_features,0PG9fbaaHFHfre2gUVo7AN,spotify:track:0PG9fbaaHFHfre2gUVo7AN,https://api.spotify.com/v1/tracks/0PG9fbaaHFHfre2gUVo7AN,https://api.spotify.com/v1/audio-analysis/0PG9fbaaHFHfre2gUVo7AN,200890.0,4.0,spotify:track:1vBeIXlzbAieGoDqInav5j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793103,The Box,Roddy Ricch,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,1.0,1.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
847975,Please Me,Tep No,0.815,0.503,6.0,-7.342,0.0,0.172,0.156,0.0281,0.164,0.779,99.99,audio_features,54k86FZwF2lY12ysX6BvFM,spotify:track:54k86FZwF2lY12ysX6BvFM,https://api.spotify.com/v1/tracks/54k86FZwF2lY12ysX6BvFM,https://api.spotify.com/v1/audio-analysis/54k86FZwF2lY12ysX6BvFM,293036.0,4.0,spotify:track:54k86FZwF2lY12ysX6BvFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847976,High Fashion (feat. Mustard),Roddy Ricch,0.831,0.499,11.0,-8.442,0.0,0.114,0.269,0.0,0.3,0.511,97.956,audio_features,07KXEDMj78x68D884wgVEm,spotify:track:07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/tracks/07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/audio-analysis/07KXEDMj78x68D884wgVEm,220487.0,4.0,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847977,Please Me,K-Young,0.667,0.587,1.0,-6.231,1.0,0.0332,0.0982,0.0,0.37,0.227,97.891,audio_features,5BUt321m1NQToAo1qqeWa7,spotify:track:5BUt321m1NQToAo1qqeWa7,https://api.spotify.com/v1/tracks/5BUt321m1NQToAo1qqeWa7,https://api.spotify.com/v1/audio-analysis/5BUt321m1NQToAo1qqeWa7,258987.0,4.0,spotify:track:5BUt321m1NQToAo1qqeWa7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847978,ATM,J. Cole,0.772,0.498,8.0,-7.661,1.0,0.649,0.115,0.0,0.0898,0.351,81.817,audio_features,2UciqgwVDwro0fev3MFbxJ,spotify:track:2UciqgwVDwro0fev3MFbxJ,https://api.spotify.com/v1/tracks/2UciqgwVDwro0fev3MFbxJ,https://api.spotify.com/v1/audio-analysis/2UciqgwVDwro0fev3MFbxJ,216727.0,4.0,spotify:track:6tZ3b7ik1QDXFAZlXib0YZ,1.0,1.0,6.0,0.0,1.0,6.0,6.0,0.0,1.0,6.0,6.0,0.0,1.0,6.0
848103,Atmosphere,BLVKSHP,0.0954,0.0847,0.0,-26.166,1.0,0.0456,0.969,0.887,0.0826,0.0356,164.752,audio_features,6f2CmmgE9LM9MpyF5qJVu9,spotify:track:6f2CmmgE9LM9MpyF5qJVu9,https://api.spotify.com/v1/tracks/6f2CmmgE9LM9MpyF5qJVu9,https://api.spotify.com/v1/audio-analysis/6f2CmmgE9LM9MpyF5qJVu9,68040.0,3.0,spotify:track:6f2CmmgE9LM9MpyF5qJVu9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848104,Old Station Atmos,Xavier Ortando,0.148,0.00157,0.0,-36.877,1.0,0.0392,0.995,0.859,0.114,0.121,69.889,audio_features,02uEjuRG2GnzUVvyL0KWro,spotify:track:02uEjuRG2GnzUVvyL0KWro,https://api.spotify.com/v1/tracks/02uEjuRG2GnzUVvyL0KWro,https://api.spotify.com/v1/audio-analysis/02uEjuRG2GnzUVvyL0KWro,211162.0,1.0,spotify:track:02uEjuRG2GnzUVvyL0KWro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848105,Atmosphere,Tejal Yann,0.193,0.0453,7.0,-26.219,1.0,0.0577,0.952,0.961,0.104,0.119,67.675,audio_features,55EbjQa4Th0gmzKQdSnMrw,spotify:track:55EbjQa4Th0gmzKQdSnMrw,https://api.spotify.com/v1/tracks/55EbjQa4Th0gmzKQdSnMrw,https://api.spotify.com/v1/audio-analysis/55EbjQa4Th0gmzKQdSnMrw,247258.0,4.0,spotify:track:55EbjQa4Th0gmzKQdSnMrw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848106,Atmos Eleven,Atmos 11,0.174,0.00449,6.0,-37.192,1.0,0.0387,0.99,0.934,0.0848,0.0581,67.42,audio_features,0RIJAaogvQkeFuZVPhYlma,spotify:track:0RIJAaogvQkeFuZVPhYlma,https://api.spotify.com/v1/tracks/0RIJAaogvQkeFuZVPhYlma,https://api.spotify.com/v1/audio-analysis/0RIJAaogvQkeFuZVPhYlma,227668.0,5.0,spotify:track:0RIJAaogvQkeFuZVPhYlma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848107,Diplomatic Immunity,Drake,0.654,0.839,9.0,-5.076,0.0,0.443,0.00531,0.0,0.308,0.549,74.886,audio_features,4haJoBPbPj9QFKNpp9e8kx,spotify:track:4haJoBPbPj9QFKNpp9e8kx,https://api.spotify.com/v1/tracks/4haJoBPbPj9QFKNpp9e8kx,https://api.spotify.com/v1/audio-analysis/4haJoBPbPj9QFKNpp9e8kx,255867.0,4.0,spotify:track:44Du2IM1bGY7dicmLfXbUs,1.0,1.0,7.0,0.0,1.0,7.0,7.0,0.0,1.0,7.0,7.0,0.0,1.0,7.0
848134,Diplomatic Immunity (feat. Cam'ron),Jim Jones,0.535,0.733,11.0,-6.23,0.0,0.36,0.0244,0.0,0.496,0.46,86.638,audio_features,76oGO1YY3JuMrcBdRopp0e,spotify:track:76oGO1YY3JuMrcBdRopp0e,https://api.spotify.com/v1/tracks/76oGO1YY3JuMrcBdRopp0e,https://api.spotify.com/v1/audio-analysis/76oGO1YY3JuMrcBdRopp0e,175080.0,4.0,spotify:track:76oGO1YY3JuMrcBdRopp0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848135,Dipset Anthem,The Diplomats,0.699,0.696,0.0,-5.745,1.0,0.191,0.103,0.0,0.211,0.428,83.596,audio_features,3rvM0obwHthpskrZKQxYLa,spotify:track:3rvM0obwHthpskrZKQxYLa,https://api.spotify.com/v1/tracks/3rvM0obwHthpskrZKQxYLa,https://api.spotify.com/v1/audio-analysis/3rvM0obwHthpskrZKQxYLa,249040.0,4.0,spotify:track:3rvM0obwHthpskrZKQxYLa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848136,Diplomatic Immunity,Barista Jazz Lounge,0.783,0.22,5.0,-21.546,1.0,0.0425,0.849,0.838,0.106,0.643,110.936,audio_features,2G9Ro65zJNOmIEbZL1Wzsj,spotify:track:2G9Ro65zJNOmIEbZL1Wzsj,https://api.spotify.com/v1/tracks/2G9Ro65zJNOmIEbZL1Wzsj,https://api.spotify.com/v1/audio-analysis/2G9Ro65zJNOmIEbZL1Wzsj,97151.0,4.0,spotify:track:2G9Ro65zJNOmIEbZL1Wzsj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848137,I Really Mean It,The Diplomats,0.576,0.726,0.0,-4.409,1.0,0.2,0.0236,0.000161,0.678,0.82,81.022,audio_features,1IQPLs3r6lt4iNrQzAhnWs,spotify:track:1IQPLs3r6lt4iNrQzAhnWs,https://api.spotify.com/v1/tracks/1IQPLs3r6lt4iNrQzAhnWs,https://api.spotify.com/v1/audio-analysis/1IQPLs3r6lt4iNrQzAhnWs,262027.0,4.0,spotify:track:3rvM0obwHthpskrZKQxYLa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848138,bad guy,Billie Eilish,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088.0,4.0,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848139,bad guy (with Justin Bieber),Billie Eilish,0.67,0.453,0.0,-11.265,1.0,0.295,0.252,0.33,0.117,0.68,135.055,audio_features,3yNZ5r3LKfdmjoS3gkhUCT,spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,https://api.spotify.com/v1/tracks/3yNZ5r3LKfdmjoS3gkhUCT,https://api.spotify.com/v1/audio-analysis/3yNZ5r3LKfdmjoS3gkhUCT,194840.0,4.0,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848140,bad guy,Vitamin String Quartet,0.698,0.323,5.0,-9.98,1.0,0.178,0.914,0.037,0.0991,0.67,135.069,audio_features,1qOsHMitiWT4Zhx9ICzmjW,spotify:track:1qOsHMitiWT4Zhx9ICzmjW,https://api.spotify.com/v1/tracks/1qOsHMitiWT4Zhx9ICzmjW,https://api.spotify.com/v1/audio-analysis/1qOsHMitiWT4Zhx9ICzmjW,193227.0,4.0,spotify:track:66iP3U2QOKgevrnrbWk53S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848141,Good Girls Bad Guys,Falling In Reverse,0.474,0.948,3.0,-2.592,1.0,0.122,0.0223,0.0,0.43,0.611,146.46,audio_features,78ML3F5Lz3KiNkpnFAaR3q,spotify:track:78ML3F5Lz3KiNkpnFAaR3q,https://api.spotify.com/v1/tracks/78ML3F5Lz3KiNkpnFAaR3q,https://api.spotify.com/v1/audio-analysis/78ML3F5Lz3KiNkpnFAaR3q,195373.0,4.0,spotify:track:78ML3F5Lz3KiNkpnFAaR3q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848142,Bad Guy,Casey Donahew,0.667,0.348,5.0,-9.467,1.0,0.0352,0.778,0.0,0.204,0.501,139.726,audio_features,1UROffMDc3j6VcbbvPg747,spotify:track:1UROffMDc3j6VcbbvPg747,https://api.spotify.com/v1/tracks/1UROffMDc3j6VcbbvPg747,https://api.spotify.com/v1/audio-analysis/1UROffMDc3j6VcbbvPg747,193933.0,4.0,spotify:track:1UROffMDc3j6VcbbvPg747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848143,Circles,Mac Miller,0.61,0.0316,9.0,-15.186,1.0,0.0486,0.896,0.00461,0.108,0.37,151.964,audio_features,4jXl6VtkFFKIt3ycUQc5LT,spotify:track:4jXl6VtkFFKIt3ycUQc5LT,https://api.spotify.com/v1/tracks/4jXl6VtkFFKIt3ycUQc5LT,https://api.spotify.com/v1/audio-analysis/4jXl6VtkFFKIt3ycUQc5LT,170360.0,4.0,spotify:track:4jXl6VtkFFKIt3ycUQc5LT,1.0,1.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
848144,Good News,Mac Miller,0.794,0.32,1.0,-12.92,0.0,0.173,0.853,0.134,0.112,0.241,174.088,audio_features,1DWZUa5Mzf2BwzpHtgbHPY,spotify:track:1DWZUa5Mzf2BwzpHtgbHPY,https://api.spotify.com/v1/tracks/1DWZUa5Mzf2BwzpHtgbHPY,https://api.spotify.com/v1/audio-analysis/1DWZUa5Mzf2BwzpHtgbHPY,342040.0,4.0,spotify:track:4jXl6VtkFFKIt3ycUQc5LT,1.0,1.0,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0
848208,Circles,Megan Thee Stallion,0.842,0.789,6.0,-8.733,0.0,0.178,0.0265,0.0,0.355,0.795,111.113,audio_features,08TILUAN56HJoS1d9mNRty,spotify:track:08TILUAN56HJoS1d9mNRty,https://api.spotify.com/v1/tracks/08TILUAN56HJoS1d9mNRty,https://api.spotify.com/v1/audio-analysis/08TILUAN56HJoS1d9mNRty,170641.0,4.0,spotify:track:5N1o6d8zGcSZSeMFkOUQOk,1.0,1.0,94.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0
848209,Blue World,Mac Miller,0.742,0.553,8.0,-8.98,1.0,0.419,0.389,0.0,0.0694,0.508,84.931,audio_features,2hwOoMtWPtTSSn6WHV7Vp5,spotify:track:2hwOoMtWPtTSSn6WHV7Vp5,https://api.spotify.com/v1/tracks/2hwOoMtWPtTSSn6WHV7Vp5,https://api.spotify.com/v1/audio-analysis/2hwOoMtWPtTSSn6WHV7Vp5,209440.0,4.0,spotify:track:4jXl6VtkFFKIt3ycUQc5LT,1.0,1.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0
848217,Stargazing,The Neighbourhood,0.512,0.483,0.0,-7.798,1.0,0.0298,0.00304,0.0011,0.12,0.367,160.009,audio_features,0VF7YLIxSQKyNiFL3X6MmN,spotify:track:0VF7YLIxSQKyNiFL3X6MmN,https://api.spotify.com/v1/tracks/0VF7YLIxSQKyNiFL3X6MmN,https://api.spotify.com/v1/audio-analysis/0VF7YLIxSQKyNiFL3X6MmN,217027.0,4.0,spotify:track:0VF7YLIxSQKyNiFL3X6MmN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848218,STARGAZING,Travis Scott,0.487,0.789,8.0,-3.69,1.0,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,audio_features,7wBJfHzpfI3032CSD7CE2m,spotify:track:7wBJfHzpfI3032CSD7CE2m,https://api.spotify.com/v1/tracks/7wBJfHzpfI3032CSD7CE2m,https://api.spotify.com/v1/audio-analysis/7wBJfHzpfI3032CSD7CE2m,270715.0,4.0,spotify:track:4jVBIpuOiMj1crqd8LoCrJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848219,Stargazing,Kygo,0.677,0.497,5.0,-5.763,1.0,0.0809,0.152,0.0,0.0911,0.419,99.137,audio_features,0Zbbxnx4SGGHoIow4PpISP,spotify:track:0Zbbxnx4SGGHoIow4PpISP,https://api.spotify.com/v1/tracks/0Zbbxnx4SGGHoIow4PpISP,https://api.spotify.com/v1/audio-analysis/0Zbbxnx4SGGHoIow4PpISP,236853.0,4.0,spotify:track:0Zbbxnx4SGGHoIow4PpISP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
